lambda,f,species,speed,acuity
100.0,2.0,SlothAgent,0.11881574428603567,0.05625346102386611
100.0,2.0,SlothAgent,0.11834821165338649,0.05577214776417934
100.0,2.0,SlothAgent,0.11429092793078392,0.05615883787267357
100.0,2.0,SlothAgent,0.11468157558095102,0.06158476204206137
100.0,2.0,SlothAgent,0.11341182842781017,0.06462086752351381
100.0,2.0,SlothAgent,0.11528452686484615,0.06334218007681182
100.0,2.0,SlothAgent,0.10838341621322581,0.06578193545962278
100.0,2.0,SlothAgent,0.10702449475499846,0.062323190007429904
100.0,2.0,SlothAgent,0.10987266108813472,0.05545516612728243
100.0,2.0,SlothAgent,0.10477669642000277,0.05292355105562413
100.0,2.0,SlothAgent,0.10727935233921429,0.0554161964950582
100.0,2.0,TurtleAgent,0.0819296296730712,0.04953382215701905
100.0,2.0,TurtleAgent,0.08254799933121454,0.0506217672827193
100.0,2.0,TurtleAgent,0.04056234113294549,0.09015891742509961
100.0,2.0,TurtleAgent,0.03758947448435585,0.09070106006577375
100.0,2.0,SlothAgent,0.10246670475786832,0.03830303473689361
100.0,2.0,SlothAgent,0.10855719660647435,0.03977493549647112
100.0,2.0,SlothAgent,0.10790351324585769,0.04082749434162166
100.0,2.0,SlothAgent,0.09016177406998206,0.035595550531971276
100.0,2.0,SlothAgent,0.08719172203497627,0.03314337074546741
100.0,2.0,SlothAgent,0.08915643613292983,0.03743979532979993
100.0,2.0,SlothAgent,0.09097907721022981,0.03439655855932111
100.0,2.0,SlothAgent,0.09661921318853064,0.035693743008839686
100.0,2.0,SlothAgent,0.10653458368857406,0.03405702026173665
100.0,2.0,SlothAgent,0.10419159059314465,0.037757351494895966
100.0,2.0,SlothAgent,0.08825145166874637,0.03735385458793607
100.0,2.0,SlothAgent,0.09231140350455938,0.0395006243398362
100.0,2.0,SlothAgent,0.09134491543367768,0.03882879248069331
100.0,2.0,SlothAgent,0.09623261427477622,0.041487695088353066
100.0,2.0,SlothAgent,0.1710114246438751,0.045477459554133015
100.0,2.0,SlothAgent,0.17163299481442781,0.04046526956548661
100.0,2.0,SlothAgent,0.1735432833138561,0.03917741386940313
100.0,2.0,TurtleAgent,0.030367079021505046,0.018178343060304525
100.0,2.0,TurtleAgent,0.028045801417013162,0.01776680771414212
100.0,2.0,SlothAgent,0.1522361245027161,0.03793885586958016
100.0,2.0,SlothAgent,0.14840557173005278,0.03998973361785527
100.0,2.0,SlothAgent,0.14338680777768073,0.03881166007903296
100.0,2.0,SlothAgent,0.1489283711107518,0.04158401981357622
100.0,2.0,SlothAgent,0.15236865731453506,0.05595590245477331
100.0,2.0,SlothAgent,0.14938161337642344,0.050437989239218294
100.0,2.0,SlothAgent,0.13993513217675038,0.036391515114706154
100.0,2.0,SlothAgent,0.14081158153684656,0.03876825579588472
100.0,2.0,SlothAgent,0.15156293186497585,0.04096896371603497
100.0,2.0,SlothAgent,0.1487528268363774,0.03887452434941857
100.0,2.0,SlothAgent,0.15174847037332698,0.03945973332288457
100.0,2.0,SlothAgent,0.1536285046189395,0.04205793053050339
100.0,2.0,SlothAgent,0.14851395631541975,0.04365764859081144
100.0,2.0,SlothAgent,0.14660989066199034,0.04391614630370389
100.0,2.0,SlothAgent,0.14679585852702512,0.05245851246911309
100.0,2.0,SlothAgent,0.1452538043917385,0.05307867054098945
100.0,2.0,SlothAgent,0.14705142693042506,0.05068964967005153
100.0,2.0,SlothAgent,0.14693699366969373,0.0495851877658265
100.0,2.0,RaptorAgent,0.06347523304539493,0.031242759392677198
100.0,2.0,RaptorAgent,0.06531359498613733,0.030725632685901925
100.0,2.0,RaptorAgent,0.0676571754073844,0.03782414995763295
100.0,2.0,RaptorAgent,0.06476615194893243,0.03055818935411914
100.0,2.0,RaptorAgent,0.06742247076008767,0.03370584117079406
100.0,2.0,RaptorAgent,0.061285469646029024,0.03692322602454415
100.0,2.0,RaptorAgent,0.054900380512521184,0.03497398669158741
100.0,2.0,RaptorAgent,0.05493442131280385,0.03380298949705706
100.0,2.0,RaptorAgent,0.045818150999575556,0.037424044334311644
100.0,2.0,RaptorAgent,0.04664609685789232,0.037875646096306025
100.0,2.0,RaptorAgent,0.05094786973312461,0.039261806817079276
100.0,2.0,RaptorAgent,0.059075543453257835,0.024084543212180738
100.0,2.0,RaptorAgent,0.06129315741715475,0.023614628952243727
100.0,2.0,RaptorAgent,0.06356191070546705,0.027795057767722293
100.0,2.0,RaptorAgent,0.05024598740477902,0.05069518806562139
100.0,2.0,RaptorAgent,0.05422754658544236,0.05353684861963685
100.0,2.0,RaptorAgent,0.058875704073690034,0.0490557964396027
100.0,2.0,RaptorAgent,0.057293915068308394,0.05057988096303903
100.0,2.0,RaptorAgent,0.05818799511719522,0.04896310613265475
100.0,2.0,RaptorAgent,0.052637287353705556,0.046981788849383574
100.0,2.0,RaptorAgent,0.05629279066155367,0.04726472134443293
100.0,2.0,RaptorAgent,0.052257070643908415,0.03824917404202382
100.0,2.0,RaptorAgent,0.05017766872363416,0.03801414804401524
100.0,2.0,RaptorAgent,0.057549318736204745,0.039539252525837426
100.0,2.0,RaptorAgent,0.06291934587074598,0.04171017077945199
100.0,2.0,RaptorAgent,0.05889187447445986,0.036967936985492306
100.0,2.0,RaptorAgent,0.05950227036251839,0.033992255074139104
100.0,2.0,RaptorAgent,0.055939596136005916,0.03833989583370919
100.0,2.0,RaptorAgent,0.057400577143940756,0.03406527103618628
100.0,2.0,RaptorAgent,0.05508387257408441,0.032096021646320604
100.0,2.0,RaptorAgent,0.052374441051729295,0.03417837759112635
100.0,2.0,RaptorAgent,0.06315727658827336,0.03590870560023459
100.0,2.0,RaptorAgent,0.06037349195497071,0.03295768061373829
100.0,2.0,RaptorAgent,0.05030011726338104,0.04191754575244801
100.0,2.0,RaptorAgent,0.04446467870155672,0.042363810442585075
100.0,2.0,RaptorAgent,0.04360262576058558,0.04419212069935823
100.0,2.0,RaptorAgent,0.04400437337074295,0.040325556025142394
100.0,2.0,RaptorAgent,0.04649854101392515,0.038907875736785516
100.0,2.0,RaptorAgent,0.04302931915478433,0.03833986383284699
100.0,2.0,RaptorAgent,0.04596223496994654,0.041992455157115895
100.0,2.0,RaptorAgent,0.04375088577660219,0.043533425010501274
100.0,2.0,RaptorAgent,0.04666423106055645,0.04353687269628156
100.0,2.0,RaptorAgent,0.045965510968438796,0.0399899808356038
100.0,2.0,RaptorAgent,0.051993424005163096,0.04383780156821518
100.0,2.0,RaptorAgent,0.05670810853907519,0.030410392070333466
100.0,2.0,RaptorAgent,0.05018915103696319,0.03136057472803513
100.0,2.0,RaptorAgent,0.054441395451568945,0.03505204386320395
100.0,2.0,RaptorAgent,0.05291698508147842,0.035615568775525526
100.0,2.0,RaptorAgent,0.06414624104538177,0.027925742214442356
100.0,2.0,RaptorAgent,0.062053287633447474,0.0274955588109612
100.0,2.0,RaptorAgent,0.060951632904968855,0.02977715760735578
100.0,2.0,RaptorAgent,0.058318082478375395,0.031067208435130007
100.0,2.0,TurtleAgent,0.035907873966074186,0.031574626986760904
100.0,2.0,TurtleAgent,0.039770671505419734,0.03245683914767491
100.0,2.0,TurtleAgent,0.039139613770411544,0.035868774050843474
100.0,2.0,TurtleAgent,0.042218677717557544,0.037493586382968035
100.0,2.0,TurtleAgent,0.03778617111935275,0.03954329256573053
100.0,2.0,TurtleAgent,0.03506499133048324,0.03152322455597447
100.0,2.0,SlothAgent,0.11789085897022976,0.0954112889532178
100.0,2.0,SlothAgent,0.10784952217782981,0.0787823388161311
100.0,2.0,SlothAgent,0.10626359665154436,0.07865077740085219
100.0,2.0,SlothAgent,0.10203145027817702,0.07116120321767432
100.0,2.0,SlothAgent,0.1011869035857625,0.08747708488352295
100.0,2.0,SlothAgent,0.0988706866436235,0.0870424722815814
100.0,2.0,SlothAgent,0.199932215257525,0.041418440686942684
100.0,2.0,SlothAgent,0.19972507680038123,0.041402180837943586
100.0,2.0,SlothAgent,0.050350358774025494,0.044234398695208545
100.0,2.0,SlothAgent,0.04754272594182845,0.04399943020621044
100.0,2.0,SlothAgent,0.042707848094558534,0.04428862343373243
100.0,2.0,SlothAgent,0.04225063771525508,0.04444526132715761
100.0,2.0,SlothAgent,0.048760495989637394,0.043845820871484184
100.0,2.0,SlothAgent,0.057231379969883665,0.04430084755203822
100.0,2.0,SlothAgent,0.04854971156069405,0.04452577470863945
100.0,2.0,Agent,0.06267495145121364,0.06743267942245969
100.0,2.0,Agent,0.06087457705090634,0.06841280845616311
100.0,2.0,SlothAgent,0.1331260261183016,0.014449694520810682
100.0,2.0,SlothAgent,0.1332024685719524,0.025424469957444025
100.0,2.0,SlothAgent,0.13350562880794184,0.020077314706330063
100.0,2.0,SlothAgent,0.13533925362180804,0.023233352581737084
100.0,2.0,RaptorAgent,0.040911576726928384,0.05375393679979562
100.0,2.0,RaptorAgent,0.04280660074490888,0.05562937684893944
100.0,2.0,TurtleAgent,0.06598449537155272,0.04317383095027615
100.0,2.0,TurtleAgent,0.06494673306378392,0.042471283293871474
100.0,2.0,TurtleAgent,0.05834849494674841,0.040353572928319134
100.0,2.0,TurtleAgent,0.06091867950837108,0.04135549060740397
100.0,2.0,Agent,0.021536885046870083,0.0231789231385882
100.0,2.0,Agent,0.026678851761609793,0.02535185993920352
100.0,2.0,Agent,0.024292779613428503,0.026048210026251357
100.0,2.0,Agent,0.04535456330269058,0.0317872479956884
100.0,2.0,Agent,0.03600189032967389,0.031004497524359242
100.0,2.0,Agent,0.03529731023227408,0.02792903441836148
100.0,2.0,Agent,0.029450633664103946,0.025211661806782158
100.0,2.0,Agent,0.02365374742003516,0.01969371629541304
100.0,2.0,Agent,0.022538115569503803,0.01752169010998175
100.0,2.0,Agent,0.020139615328146926,0.02246880758606395
100.0,2.0,Agent,0.02567141739105212,0.02119751299512485
100.0,2.0,TurtleAgent,0.0420162665202561,0.19533535726567264
100.0,2.0,SlothAgent,0.1398814191469461,0.07917283086286954
100.0,2.0,TurtleAgent,0.08939787591425559,0.06184910062247105
100.0,2.0,SlothAgent,0.14142606589397955,0.02162901440593793
100.0,2.0,SlothAgent,0.14578443756783988,0.022968523434782725
100.0,2.0,SlothAgent,0.1427555039283064,0.019944123365371855
100.0,2.0,SlothAgent,0.04066785831301075,0.059184991704901005
100.0,2.0,SlothAgent,0.04380436088267466,0.06225783187176905
100.0,2.0,SlothAgent,0.0411213590755143,0.05983478715855373
100.0,2.0,SlothAgent,0.06829151049722215,0.02590213687858718
100.0,2.0,SlothAgent,0.07300307366635495,0.024211468642447557
100.0,2.0,SlothAgent,0.05734896855734178,0.05804185350894218
100.0,2.0,SlothAgent,0.060985808509731454,0.058713786643970874
100.0,2.0,SlothAgent,0.06559472501543401,0.05906270574865353
100.0,2.0,SlothAgent,0.06810275125194716,0.05547517057223805
100.0,2.0,SlothAgent,0.05413579558859784,0.05671116469537744
100.0,2.0,SlothAgent,0.046494708101984396,0.05798900356304098
100.0,2.0,SlothAgent,0.051001799239462284,0.0554496994083507
100.0,2.0,Agent,0.03664862842969462,0.02089516841103933
100.0,2.0,Agent,0.035462854192970274,0.019678492579922022
100.0,2.0,TurtleAgent,0.010641263151687275,0.010700156285816421
100.0,2.0,TurtleAgent,0.016081355041185904,0.020364834771995376
100.0,2.0,TurtleAgent,0.014502617702066511,0.022670602313719247
100.0,2.0,TurtleAgent,0.09736487302935709,0.09328166721308652
100.0,2.0,TurtleAgent,0.09327736965509904,0.08753065262705535
100.0,2.0,RaptorAgent,0.06119318943860668,0.043803603566278784
100.0,2.0,RaptorAgent,0.058927662765469346,0.04546319134473776
100.0,2.0,RaptorAgent,0.05631491030245808,0.04106626593611954
100.0,2.0,RaptorAgent,0.05895202389713383,0.04526328865661643
100.0,2.0,RaptorAgent,0.06699425216101061,0.043691046028978456
100.0,2.0,RaptorAgent,0.06419056232017897,0.04343081880674213
100.0,2.0,RaptorAgent,0.06538116833201463,0.043020904610537855
100.0,2.0,RaptorAgent,0.06295045023313273,0.04168081460454368
100.0,2.0,RaptorAgent,0.06251049135414725,0.04173698046198791
100.0,2.0,RaptorAgent,0.06072283135316257,0.043865475729858286
100.0,2.0,RaptorAgent,0.059034044845658086,0.044916210867117966
100.0,2.0,RaptorAgent,0.0691461893339742,0.04659162618745013
100.0,2.0,RaptorAgent,0.06050452091103185,0.042718200037645586
100.0,2.0,RaptorAgent,0.06237482017640039,0.0430970619698973
100.0,2.0,RaptorAgent,0.062185612349564774,0.041611242439045355
100.0,2.0,RaptorAgent,0.06127173896151047,0.03828701562117766
100.0,2.0,RaptorAgent,0.060597465133885746,0.04066468715839373
100.0,2.0,RaptorAgent,0.060550485698043145,0.043517241140940466
100.0,2.0,RaptorAgent,0.06626473519130015,0.03559835621251243
100.0,2.0,RaptorAgent,0.0648997126153302,0.035215136228739716
100.0,2.0,RaptorAgent,0.06403620803762194,0.044992983556000114
100.0,2.0,RaptorAgent,0.0507484379764461,0.039376902020438594
100.0,2.0,RaptorAgent,0.05395952924347872,0.04016784451932808
100.0,2.0,RaptorAgent,0.0781560645699538,0.05467690061224243
100.0,2.0,RaptorAgent,0.07764163578889172,0.05619400830090465
100.0,2.0,RaptorAgent,0.070363845030385,0.05393066307309289
100.0,2.0,RaptorAgent,0.0715871338154792,0.05273728248264356
100.0,2.0,RaptorAgent,0.07217064335026578,0.05377991160529366
100.0,2.0,RaptorAgent,0.0638878789313131,0.04939479974465849
100.0,2.0,RaptorAgent,0.0641968410533721,0.04474774837140527
100.0,2.0,RaptorAgent,0.06841523174805683,0.043855786356158014
100.0,2.0,RaptorAgent,0.0673831154254433,0.04493067389187963
100.0,2.0,RaptorAgent,0.07114339866862655,0.051708133649948675
100.0,2.0,RaptorAgent,0.07178274259451994,0.05343512705401221
100.0,2.0,RaptorAgent,0.06930624293857167,0.04822041814480546
100.0,2.0,RaptorAgent,0.06862846263233364,0.04551623411986248
100.0,2.0,RaptorAgent,0.0662284831913381,0.04701441941515474
100.0,2.0,RaptorAgent,0.05849772102486314,0.05136491050887922
100.0,2.0,RaptorAgent,0.05757517582842955,0.04544263881976307
100.0,2.0,RaptorAgent,0.05914659805672152,0.04557810930202612
100.0,2.0,RaptorAgent,0.05929694630827665,0.045920842599457126
100.0,2.0,RaptorAgent,0.055990427258741274,0.04224123194624221
100.0,2.0,RaptorAgent,0.07040187165985415,0.048386269980249745
100.0,2.0,RaptorAgent,0.06880178131555935,0.045475471948111454
100.0,2.0,RaptorAgent,0.06588618472873711,0.03996338398706588
100.0,2.0,RaptorAgent,0.06486989174478945,0.03829514688142654
100.0,2.0,RaptorAgent,0.06656096796293405,0.03634344502761721
100.0,2.0,RaptorAgent,0.06405212600836527,0.03590242509492245
100.0,2.0,RaptorAgent,0.06522414320443927,0.03525371575935826
100.0,2.0,RaptorAgent,0.0672316305896153,0.039155125255196224
100.0,2.0,RaptorAgent,0.07226957938841508,0.045823154612447826
100.0,2.0,RaptorAgent,0.07047925248976623,0.04630222363345452
100.0,2.0,RaptorAgent,0.0574219182027521,0.0374660727658002
100.0,2.0,RaptorAgent,0.06348521264296222,0.04397899060764494
100.0,2.0,RaptorAgent,0.07190138706261551,0.04118758262811674
100.0,2.0,RaptorAgent,0.06817932392020058,0.04312038624739359
100.0,2.0,RaptorAgent,0.06710021037181599,0.04535528427420888
100.0,2.0,RaptorAgent,0.07218361170996831,0.04522410719887495
100.0,2.0,RaptorAgent,0.0685790535260481,0.04547700983191508
100.0,2.0,RaptorAgent,0.06134659431474414,0.04019660606467938
100.0,2.0,RaptorAgent,0.06322444109267841,0.03796149419980908
100.0,2.0,RaptorAgent,0.06342454834947828,0.04236104725908608
100.0,2.0,RaptorAgent,0.06330097808427815,0.040630922945387865
100.0,2.0,Agent,0.04341726398923371,0.026279304570497476
100.0,2.0,Agent,0.04192316505808058,0.024149566648337072
100.0,2.0,TurtleAgent,0.0751871526966302,0.04527458215284516
100.0,2.0,SlothAgent,0.12532104539503083,0.036076631336031825
100.0,2.0,SlothAgent,0.11672979532442124,0.03379838965969818
100.0,2.0,SlothAgent,0.11550107969874385,0.03254519318807438
100.0,2.0,SlothAgent,0.1148655824755296,0.03027987362280118
100.0,2.0,SlothAgent,0.11814357034237342,0.03106733904156908
100.0,2.0,RaptorAgent,0.030279385513099177,0.04021120777567017
100.0,2.0,RaptorAgent,0.03272434233450978,0.037023213946272275
100.0,2.0,RaptorAgent,0.03240056502874679,0.03789192168317967
100.0,2.0,RaptorAgent,0.0297769286356603,0.03780104846548748
100.0,2.0,RaptorAgent,0.035237939119603726,0.04294610164460815
100.0,2.0,RaptorAgent,0.0317111691092207,0.04373177298187979
100.0,2.0,RaptorAgent,0.040101919419500115,0.027948565017093557
100.0,2.0,RaptorAgent,0.03703386935925776,0.03194249018362181
100.0,2.0,RaptorAgent,0.038043746289294564,0.03350106009272772
100.0,2.0,RaptorAgent,0.03859860076021163,0.033101982613263796
100.0,2.0,RaptorAgent,0.03627116578742636,0.03228602895962138
100.0,2.0,RaptorAgent,0.038706097346502204,0.030787990691438356
100.0,2.0,RaptorAgent,0.03584497021203449,0.032408071553380616
100.0,2.0,RaptorAgent,0.03462930833145575,0.03695289539533308
100.0,2.0,RaptorAgent,0.033453801800613046,0.0296247619995781
100.0,2.0,RaptorAgent,0.03360304310742872,0.03248324473486377
100.0,2.0,RaptorAgent,0.031201082085155523,0.037345229977887445
100.0,2.0,RaptorAgent,0.03345863659841124,0.03321241209028142
100.0,2.0,SlothAgent,0.1965788818580894,0.019748240808873586
100.0,2.0,SlothAgent,0.19434042631371465,0.019244735299765694
100.0,2.0,SlothAgent,0.1593642900204359,0.05334237112388104
100.0,2.0,SlothAgent,0.15373831401646346,0.0530733702241388
100.0,2.0,SlothAgent,0.15605621140949202,0.04913960409387683
100.0,2.0,RaptorAgent,0.06982229973098665,0.05807327584650298
100.0,2.0,RaptorAgent,0.056266106587504,0.058744431608269504
100.0,2.0,RaptorAgent,0.060507383304485546,0.05974956020461092
100.0,2.0,RaptorAgent,0.06324429187333525,0.04666917679267798
100.0,2.0,RaptorAgent,0.061962408512312064,0.0469481274897743
100.0,2.0,RaptorAgent,0.06766480808365474,0.05721791444417353
100.0,2.0,RaptorAgent,0.065280333047764,0.05841333673937077
100.0,2.0,RaptorAgent,0.062017540187159416,0.050648339605116416
100.0,2.0,RaptorAgent,0.06701564673380449,0.05550107192476443
100.0,2.0,RaptorAgent,0.06256301246786827,0.06345275666537759
100.0,2.0,RaptorAgent,0.0628702781543775,0.06478289910474028
100.0,2.0,RaptorAgent,0.06375428562336007,0.06482905231494043
100.0,2.0,RaptorAgent,0.06649247754078062,0.06050035693170002
100.0,2.0,RaptorAgent,0.0693285642994107,0.05720951397693568
100.0,2.0,RaptorAgent,0.06883512654033676,0.05928790002188479
100.0,2.0,RaptorAgent,0.06701061462951624,0.06450334924829301
100.0,2.0,RaptorAgent,0.06682175146008118,0.0604227900848569
100.0,2.0,RaptorAgent,0.06694330943937353,0.06289788451416661
100.0,2.0,SlothAgent,0.07544085159545293,0.06493704043841772
100.0,2.0,SlothAgent,0.07319308882710353,0.06335718116258322
100.0,2.0,SlothAgent,0.07909404187258262,0.05024920406715236
100.0,2.0,SlothAgent,0.07764237562764999,0.0508747854951288
100.0,2.0,SlothAgent,0.07234908475316182,0.06142353435437508
100.0,2.0,SlothAgent,0.07204897633532875,0.061737180562516245
100.0,2.0,RaptorAgent,0.029002315839018165,0.018266637980834097
100.0,2.0,RaptorAgent,0.018496116444776025,0.013970130366377414
100.0,2.0,RaptorAgent,0.020317369952241836,0.01711115214564538
100.0,2.0,RaptorAgent,0.028316947200741273,0.01743454160349926
100.0,2.0,TurtleAgent,0.060609564568646884,0.18102768325135957
100.0,2.0,SlothAgent,0.09214214895998148,0.04093697279336153
100.0,2.0,RaptorAgent,0.023928788358221067,0.030931790525379775
100.0,2.0,RaptorAgent,0.02626634572045086,0.030434012776378482
100.0,2.0,RaptorAgent,0.028054846298709208,0.03208794641665483
100.0,2.0,RaptorAgent,0.026498530535682012,0.033678840799268236
100.0,2.0,RaptorAgent,0.028837993855452135,0.04097405895894263
100.0,2.0,RaptorAgent,0.029443831782727668,0.04396108258870365
100.0,2.0,SlothAgent,0.02659635633792831,0.06795098267914301
100.0,2.0,SlothAgent,0.02655500539801302,0.07342094029237863
100.0,2.0,SlothAgent,0.026995903956713824,0.07219483332900757
100.0,2.0,Agent,0.028950531309138456,0.08094291727971979
100.0,2.0,Agent,0.054502912711032483,0.04146698924419844
100.0,2.0,Agent,0.058937963530469775,0.04457598664978812
100.0,2.0,Agent,0.05467699070653298,0.04729053917026029
100.0,2.0,SlothAgent,0.12639719475177655,0.06104807761749885
100.0,2.0,SlothAgent,0.13097695682510657,0.058230358718204825
100.0,2.0,SlothAgent,0.13173521478659753,0.06178126577769661
100.0,2.0,SlothAgent,0.12738012436821083,0.06624432439412713
100.0,2.0,SlothAgent,0.13505270283162554,0.06342664009552228
100.0,2.0,SlothAgent,0.13346020875636228,0.06189858083003551
100.0,2.0,SlothAgent,0.13173372337051636,0.06041310363415773
100.0,2.0,SlothAgent,0.12202976270106075,0.060475696866903246
100.0,2.0,SlothAgent,0.12321025820630233,0.062086141155521024
100.0,2.0,SlothAgent,0.12124568893807341,0.05974241552054288
100.0,2.0,SlothAgent,0.12453696067209076,0.06146362912338224
100.0,2.0,SlothAgent,0.12750774960788014,0.05683408521136388
100.0,2.0,SlothAgent,0.13494424735879182,0.07070106720943034
100.0,2.0,SlothAgent,0.13304251267108644,0.06975983386668756
100.0,2.0,SlothAgent,0.05128497945796678,0.01416702737171066
100.0,2.0,SlothAgent,0.11692458122597219,0.01996379015860626
100.0,2.0,SlothAgent,0.11628395237961367,0.014204971622265887
100.0,2.0,SlothAgent,0.1102203638277042,0.03847838968780547
100.0,2.0,SlothAgent,0.119790455895249,0.029752231544961774
100.0,2.0,SlothAgent,0.11822908716895762,0.03500411723734381
100.0,2.0,SlothAgent,0.1302612797264305,0.039876826695941496
100.0,2.0,SlothAgent,0.1267526524998181,0.03794863326434307
100.0,2.0,SlothAgent,0.11473916397111006,0.03502345068122156
100.0,2.0,SlothAgent,0.19706249096217157,0.040279304143737336
100.0,2.0,SlothAgent,0.19479719541708757,0.0385948589996575
100.0,2.0,RaptorAgent,0.05933753735741635,0.06261421461218832
100.0,2.0,RaptorAgent,0.05972979770859495,0.05947825499409779
100.0,2.0,RaptorAgent,0.06420728527688746,0.06486537072808804
100.0,2.0,RaptorAgent,0.06468215300860329,0.06490067998680224
100.0,2.0,RaptorAgent,0.06621626371746143,0.060564908735353314
100.0,2.0,RaptorAgent,0.0635776231973816,0.052978476571472685
100.0,2.0,RaptorAgent,0.06485070212422656,0.05430053276295384
100.0,2.0,RaptorAgent,0.0648464892829812,0.05432035871654102
100.0,2.0,RaptorAgent,0.055899282460146305,0.050453563419397746
100.0,2.0,RaptorAgent,0.06784633991235976,0.04591563586683949
100.0,2.0,RaptorAgent,0.06701855071806241,0.0545247163320722
100.0,2.0,RaptorAgent,0.06432945230125339,0.05061211290996515
100.0,2.0,RaptorAgent,0.06368130341851762,0.05197703530394684
100.0,2.0,RaptorAgent,0.06415436084762365,0.05329540532941626
100.0,2.0,RaptorAgent,0.06362226491346969,0.05697681208802699
100.0,2.0,RaptorAgent,0.06465280213523975,0.05103694251622431
100.0,2.0,RaptorAgent,0.06370211423240466,0.04659282106451932
100.0,2.0,RaptorAgent,0.06622139490952826,0.05189992698136954
100.0,2.0,RaptorAgent,0.0621383228199353,0.05295460613646763
100.0,2.0,SlothAgent,0.11644227485258857,0.06510483169509101
100.0,2.0,SlothAgent,0.1166861233684932,0.06305363360867029
100.0,2.0,SlothAgent,0.1186697508224517,0.06572474384546456
100.0,2.0,SlothAgent,0.15383426933704028,0.009227922534789101
100.0,2.0,TurtleAgent,0.031276304609222164,0.0694133216698406
100.0,2.0,TurtleAgent,0.027753528111638847,0.06929658547512497
100.0,2.0,TurtleAgent,0.026439052061554995,0.07444331309929018
100.0,2.0,TurtleAgent,0.024833529431736737,0.07377145041106585
100.0,2.0,SlothAgent,0.1622889758931154,0.019269641396151883
100.0,2.0,SlothAgent,0.10020538570334743,0.0325884534518422
100.0,2.0,SlothAgent,0.10501953716157124,0.036423585234768324
100.0,2.0,SlothAgent,0.10152932802812722,0.03512533056771834
100.0,2.0,SlothAgent,0.0968100022762428,0.047330945095343815
100.0,2.0,SlothAgent,0.09717880257426678,0.04221779681334635
100.0,2.0,SlothAgent,0.096383274589102,0.041658323840246585
100.0,2.0,SlothAgent,0.09597659730679305,0.042795025941442855
100.0,2.0,SlothAgent,0.09057894636169564,0.04713495399865662
100.0,2.0,SlothAgent,0.09609804270883036,0.04868904182100856
400.0,0.5,SlothAgent,0.04160889102965397,0.037333537972935926
400.0,0.5,RaptorAgent,0.04223275721148891,0.0438273830312863
400.0,0.5,RaptorAgent,0.038851914864876505,0.04224733850818664
400.0,0.5,RaptorAgent,0.0353177489531284,0.044338753894296354
400.0,0.5,RaptorAgent,0.03863617305135219,0.042853114365792436
400.0,0.5,RaptorAgent,0.03920544077804732,0.021102983249295264
400.0,0.5,RaptorAgent,0.038529773217477574,0.022217276478129874
400.0,0.5,RaptorAgent,0.03492188597859272,0.022750930814453382
400.0,0.5,RaptorAgent,0.03281047302263424,0.020925757589196237
400.0,0.5,RaptorAgent,0.03446273047194844,0.021246287071114922
400.0,0.5,RaptorAgent,0.03474391568992967,0.028298555704348104
400.0,0.5,RaptorAgent,0.03566162447743538,0.02681037616874218
400.0,0.5,RaptorAgent,0.03569169006295933,0.02247536328707178
400.0,0.5,RaptorAgent,0.03865906006038132,0.020235901847139883
400.0,0.5,RaptorAgent,0.038957714607596415,0.0180098571869913
400.0,0.5,RaptorAgent,0.03755748914905277,0.020893270899934365
400.0,0.5,RaptorAgent,0.04010612323440446,0.02123770545371819
400.0,0.5,RaptorAgent,0.03923246373436036,0.021583228979277228
400.0,0.5,RaptorAgent,0.04175601247459865,0.018784302440795514
400.0,0.5,RaptorAgent,0.0412457821807497,0.01836061617069885
400.0,0.5,RaptorAgent,0.042302376725926856,0.021677590711678383
400.0,0.5,RaptorAgent,0.04163029739694433,0.019596191985222215
400.0,0.5,RaptorAgent,0.045327913640098784,0.018329835829919792
400.0,0.5,RaptorAgent,0.042705282741563676,0.018437376073616174
400.0,0.5,RaptorAgent,0.04033857753738499,0.0172109837956224
400.0,0.5,RaptorAgent,0.03991159828313787,0.019195687711774524
400.0,0.5,RaptorAgent,0.035679886624730636,0.023690319170610322
400.0,0.5,RaptorAgent,0.0370693238528166,0.02419164479072488
400.0,0.5,RaptorAgent,0.04359796808285512,0.022256371907243465
400.0,0.5,RaptorAgent,0.04011714930251538,0.022708640680461543
400.0,0.5,RaptorAgent,0.03945264913040171,0.02206971464710042
400.0,0.5,RaptorAgent,0.0434171093353966,0.022030636996205936
400.0,0.5,RaptorAgent,0.04696338074904658,0.024793318880206205
400.0,0.5,RaptorAgent,0.04525397210492395,0.021896198560062526
400.0,0.5,RaptorAgent,0.04681623053103831,0.02172803572314905
400.0,0.5,RaptorAgent,0.04299112842028748,0.020245574203302984
400.0,0.5,RaptorAgent,0.04063390326164278,0.023292986965132313
400.0,0.5,RaptorAgent,0.04292079473054884,0.02090816133136558
400.0,0.5,RaptorAgent,0.0434305673818726,0.015817949503768355
400.0,0.5,RaptorAgent,0.04436716947866861,0.02381494837624414
400.0,0.5,RaptorAgent,0.05060801373821924,0.024514716505730057
400.0,0.5,RaptorAgent,0.046816671193294045,0.027677380094517166
400.0,0.5,RaptorAgent,0.04668284267079172,0.023192764127184292
400.0,0.5,RaptorAgent,0.047680759919146394,0.025116392010433856
400.0,0.5,RaptorAgent,0.04548325334262107,0.02602493477498905
400.0,0.5,RaptorAgent,0.051981412889179845,0.027242216771474852
